Track name,Artist name,Album,Playlist name,Type,ISRC
"Undo [AWAY Remix]","RL Grime","NOVA (The Remixes, Vol. 1)","bop","Playlist","QMUY41800240"
"Sacrifice","Hex Cougar","Sacrifice","bop","Playlist","GBKPL1977507"
"God Damnit (Hex Cougar Remix)","ILLENIUM","God Damnit (Hex Cougar Remix)","bop","Playlist","USUG11802828"
"DAMN (Bonus Track)","JOYRYDE","BRAVE","bop","Playlist","CA5KR2019751"
"Long Way Down","Robert DeLong","Long Way Down","bop","Playlist","USYAH1400066"
"Trippy","Anderson .Paak","Oxnard","bop","Playlist","ZZOPM1800719"
"Serenity Prayer","Caskey","This Isn't Even My Final Form","bop","Playlist","QZNJV2269047"
"All in My Head","SiR","HER","bop","Playlist","TCACS1639791"
"Go Fuck Yourself","Two Feet","First Steps","bop","Playlist","DEVF11600016"
"D/vision","JID","The Never Story","bop","Playlist","USUM71701759"
"Tints","Anderson .Paak","Oxnard","bop","Playlist","ZZOPM1800659"
"Voodoo Blues","Hoyt Axton","Saturday's Child","bop","Playlist","QM6MZ2020249"
"Stand Off","MEMBA","Stand Off","bop","Playlist","CA6D21800267"
"Lauder Too","JID","The Forever Story","bop","Playlist","USUM72214833"
"Reminder (Astronomar Remix)","RL Grime","VOID (Remixes)","bop","Playlist","USDM31567503"
"You Don't Even Care You Hurt Me","Ray Vaughn","Idle","bop","Playlist","QZDA51945556"
"It's Called: Freefall","Rainbow Kitten Surprise","How to: Friend, Love, Freefall","bop","Playlist","USAT21800165"
"Your Soul","Hippie Sabotage","Sunny","bop","Playlist","US7SR1400068"
"Under The Sun","Dreamville","Revenge Of The Dreamers III","bop","Playlist","USUM71912963"
"Trust Nobody","Hippie Sabotage","Trust Nobody","bop","Playlist","QM6P41957718"
"Don't Wait Up","Robert DeLong","In the Cards","bop","Playlist","USYAH1500081"
"Rollin'","Dungeon Family","Even In Darkness","bop","Playlist","USAR10100680"
"Conoco","Yelawolf","Mud Mouth","bop","Playlist","QZHZ32128934"
"Homeward Bound","Yelawolf","Mud Mouth","bop","Playlist","QZHZ32128927"
"Powerlines","Tame Impala","Currents B-Sides & Remixes","bop","Playlist","AUUM71700375"
"99 Problems","Hugo","Old Tyme Religion","bop","Playlist","USSM11000246"
"Dreams","Lil Wayne","Funeral (Deluxe)","bop","Playlist","USUG12000370"
"Caught Their Eyes","JAY-Z","4:44","bop","Playlist","QMJMT1701235"
"In A Minute","Lil Baby","In A Minute","bop","Playlist","USUG12200033"
"What If This Could Be Better?","Caskey","This Isn't Even My Final Form","bop","Playlist","QZNJV2269046"
"Off My Mind","Caskey","This Isn't Even My Final Form","bop","Playlist","QZNJV2269043"
"Backwards","Tame Impala","Divergent: Original Motion Picture Soundtrack","bop","Playlist","USUM71402661"
"Guilty Conscience (Tame Impala Remix)","070 Shake","Indie Summer Music 2022","bop","Playlist","USUM72013244"
"Weekend Wars","MGMT","Oracular Spectacular","bop","Playlist","USSM10702128"
"Doubt","twenty one pilots","Blurryface","bop","Playlist","USAT21500601"
"Ode to Sleep","twenty one pilots","Vessel","bop","Playlist","USAT21203004"
"Get Well Soon","Oliver Tree","Cowboy Tears","bop","Playlist","USAT22108068"
"Spring","Eprom","Hi This Is Flume (Mixtape)","bop","Playlist","AUFF01900045"
"Solo (Reprise)","Frank Ocean","Blonde","bop","Playlist","QZ5C81600010"
"Recognize Real (with Gunna)","Young Thug","Punk","bop","Playlist","USAT22106829"
"It's Called: Freefall","Rainbow Kitten Surprise","How to: Friend, Love, Freefall","bop","Playlist","USAT21800165"
"Robot Soft Exorcism","Thrice","Horizons / East","bop","Playlist","USEP42138008"
"Closure","Chevelle","Wonder What's Next (Expanded Edition)","bop","Playlist","USSM10201530"
"Your Time","Nick Murphy","Missing Link","bop","Playlist","AUFF01700022"
"Housewives","Bas","Too High To Riot","bop","Playlist","USUM71518460"
"Here I Come (Jeymes Samuel Remix [From The Motion Picture Soundtrack ""The Harder They Fall""])","Barrington Levy","Here I Come (Jeymes Samuel Remix [From The Motion Picture Soundtrack ""The Harder They Fall""])","bop","Playlist","QMJMT2103705"
"NEVER","JID","The Never Story","bop","Playlist","USUM71615106"
"53.49","Childish Gambino","3.15.20","bop","Playlist","USRC12000896"
"Lonely","DaBaby","Lonely","bop","Playlist","USUM72116498"
"Look Over Your Shoulder","Busta Rhymes","Extinction Level Event 2: The Wrath of God","bop","Playlist","USUYG1334937"
"The Mission (M Is For Milla Mix)","Puscifer","C Is For (Please Insert Sophomoric Genitalia Reference Here)","bop","Playlist","USTCZ0969789"
"Not Today","Chill Bump","Ego Trip","bop","Playlist","FR9W11413279"
"Babylon","Ekali","Babylon","bop","Playlist","USAT21703176"
"Babylon [Skrillex & Ronny J Remix]","Ekali","Babylon (Remixes)","bop","Playlist","USAT21704167"
"Wednesday’s Child","Alice Smith","The Harder They Fall (The Motion Picture Soundtrack)","bop","Playlist","QMJMT2103897"
"Man's First Inhibition","NGHTMRE","Man’s First Inhibition","bop","Playlist","USUS11900437"
"Rowdy","MEMBA","Rowdy","bop","Playlist","QM24S1927752"
"New Gold [Dom Dolla Remix]","Gorillaz","New Gold (Dom Dolla Remix)","bop","Playlist","GBAYE2202518"
"Unholy (Orchestral Version)","Sam Smith","Unholy (Orchestral Version)","bop","Playlist","GBUM72206586"
"Love$ick","Mura Masa","Mura Masa","bop","Playlist","GBUM71605141"
"Homage","Vince Staples","Big Fish Theory","bop","Playlist","USUM71705070"
"Favorite","TroyBoi","Favorite","bop","Playlist","USA2P2014877"
"Unholy (ACRAZE Remix)","Sam Smith","Unholy (ACRAZE Remix)","bop","Playlist","GBUM72207129"
"Worst Is On Its Way (HEALTH Remix)","Korn","Worst Is On Its Way (HEALTH Remix)","bop","Playlist","USC4R2225659"
"Just Wanna Rock","Lil Uzi Vert","","bop","Playlist","USATV2207475"
"Kill For Your Love","Labrinth","Kill For Your Love","bop","Playlist","USSM12106349"
"Feel The Fiyaaaah","Metro Boomin","HEROES & VILLAINS","bop","Playlist","USUG12208795"
"Praise The Lord (Da Shine) (Durdenhauer Edit)","A$AP Rocky","Praise The Lord (Da Shine) (Durdenhauer Edit)","bop","Playlist","USRC12204018"
"Reminder (Jonah Baseball Remix)","RL Grime","VOID (Remixes)","bop","Playlist","USDM31567504"
"Walls Down","MEMBA","SAGA-II","bop","Playlist","USA2P1822439"
"Undo [Part Native Remix]","RL Grime","NOVA (The Remixes, Vol. 1)","bop","Playlist","QMUY41800239"
"Stars","JID","The Forever Story (Extended Version)","bop","Playlist","USUM72214827"
"Smara","MEMBA","SAGA-II","bop","Playlist","USA2P1822444"
"Goodbye Blue Sky","Pink Floyd","The Wall","bop","Playlist","GBN9Y1100101"
"2007","JID","The Forever Story (Extended Version)","bop","Playlist","USUM72220022"
"Blame","Ekali","Blame","bop","Playlist","USAT21705454"
"Window Pain (Outro)","J. Cole","KOD","bop","Playlist","QMJMT1801605"
"Underwater","Issa Gold","Underwater","bop","Playlist","QZNMV2030871"
"MIRRORS","MEMBA","MIRRORS","bop","Playlist","QM24S2206229"
"Mamacita","Smooky MarGielaa","Mamacita","bop","Playlist","QZW9N2236692"
"Mania","Spol","Self Titled","bop","Playlist","USYBL1400695"
"Back","Party Favor","Layers","bop","Playlist","USZ4V1900105"
"The Half (TWRK x GRAVES Remix)","DJ Snake","The Half (TWRK x GRAVES Remix)","bop","Playlist","QMZSY1700159"
"4AM","JOYRYDE","BRAVE","bop","Playlist","CA5KR2019747"
"See You Again","Tyler, The Creator","Flower Boy","bop","Playlist","USQX91701275"
"NEW MAGIC WAND","Tyler, The Creator","IGOR","bop","Playlist","USQX91901115"
"DOGTOOTH","Tyler, The Creator","CALL ME IF YOU GET LOST: The Estate Sale","bop","Playlist","USQX92301932"
"Cash In Cash Out","Pharrell Williams","Cash In Cash Out","bop","Playlist","USSM12202926"
"EARFQUAKE","Tyler, The Creator","IGOR","bop","Playlist","USQX91901111"
"ARE WE STILL FRIENDS?","Tyler, The Creator","IGOR","bop","Playlist","USQX91901168"
"Lost and Found Freestyle 2019","A$AP Rocky","I Know NIGO!","bop","Playlist","USUM72204454"
"She","Tyler, The Creator","Goblin","bop","Playlist","GBBKS1100033"
"Tell Me How (Coca-Cola Commercial)","Tyler, The Creator","Tell Me How (Coca-Cola Commercial)","bop","Playlist","USQX92005474"
"LUMBERJACK","Tyler, The Creator","CALL ME IF YOU GET LOST","bop","Playlist","USQX92102133"
"WUSYANAME","Tyler, The Creator","CALL ME IF YOU GET LOST","bop","Playlist","USQX92102132"
"BEST INTEREST","Tyler, The Creator","BEST INTEREST","bop","Playlist","USQX92000078"
"LEMONHEAD","Tyler, The Creator","CALL ME IF YOU GET LOST","bop","Playlist","USQX92102131"
"Yonkers","Tyler, The Creator","Yonkers","bop","Playlist","GBBKS1100005"
"Who Dat Boy","Tyler, The Creator","Flower Boy","bop","Playlist","USQX91701276"
"IFHY","Tyler, The Creator","Wolf","bop","Playlist","USQX91300228"
"DEATHCAMP","Tyler, The Creator","Cherry Bomb","bop","Playlist","USQX91500703"
"I THINK","Tyler, The Creator","IGOR","bop","Playlist","USQX91901112"
"GROUP B","Tyler, The Creator","GROUP B","bop","Playlist","USQX92000077"
"A BOY IS A GUN*","Tyler, The Creator","IGOR","bop","Playlist","USQX91901116"
"Peach Fuzz","Tyler, The Creator","Peach Fuzz","bop","Playlist","USQX91802453"
"After The Storm","Kali Uchis","Isolation","bop","Playlist","GBUM71706492"
"911 / Mr. Lonely","Tyler, The Creator","Flower Boy","bop","Playlist","USQX91701281"
"RUNNING OUT OF TIME","Tyler, The Creator","IGOR","bop","Playlist","USQX91901114"
"Boredom","Tyler, The Creator","Flower Boy","bop","Playlist","USQX91701279"
"GONE, GONE / THANK YOU","Tyler, The Creator","IGOR","bop","Playlist","USQX91901118"
"Potato Salad","Tyler, The Creator","Potato Salad","bop","Playlist","USQX91802454"
"WHAT'S GOOD","Tyler, The Creator","IGOR","bop","Playlist","USQX91901167"
"JUGGERNAUT","Tyler, The Creator","CALL ME IF YOU GET LOST","bop","Playlist","USQX92102142"
"OKRA","Tyler, The Creator","OKRA","bop","Playlist","USQX91800697"
"Goblin","Tyler, The Creator","Goblin","bop","Playlist","GBBKS1100031"
"Radicals","Tyler, The Creator","Goblin","bop","Playlist","GBBKS1100032"
"Domo23","Tyler, The Creator","Domo23","bop","Playlist","USQX91300206"
"435","Tyler, The Creator","435","bop","Playlist","USQX91801253"
"The Overly Dramatic Truth","El-P","I'll Sleep When You're Dead","bop","Playlist","USA4T0713909"
"Make Money","Buunshin","Steel Wings","bop","Playlist","GBVPL2200046"
"Tuba Demon (HOL! Remix)","Subtronics","ANTIFRACTALS","bop","Playlist","CA5KR2309846"
"Baby again..","Skrillex","","bop","Playlist","GBAHS2300215"
"Beauty of the Unhidden Heart (Chrome Sparks Remix)","Sister Crayon","Love Death Immortality (Remixes)","bop","Playlist","QM6N21443548"
"Nut Case","Peekaboo","Impossible - EP","bop","Playlist","CAUM81900025"
"Omnidirectional","Subtronics","Omnidirectional","bop","Playlist","CA5KR2387906"
"FUNcKED","Subtronics","FRACTALS","bop","Playlist","CA5KR0034033"
"GodLovesUgly (Remix)","Atmosphere","GodLovesUgly (Remix)","bop","Playlist","CAUM82000143"
"GOING INSANE","Throwaway","GOING INSANE","bop","Playlist","QZFZ42306882"
"Insomnia","Blinded Hearts","Insomnia","bop","Playlist","GX8LD2303901"
"Danielle (smile on my face)","Fred again..","Actual Life 3 (January 1 - September 9 2022)","bop","Playlist","GBAHS2201033"
"ZEDS DEAD - CHANNEL FLIPPING","Zeds Dead","","bop","Playlist","USZXT2556657"
"Carlos (make it thru)","Fred again..","Actual Life (April 14 - December 17 2020)","bop","Playlist","GBAHS2100154"
"Eyelar (shutters)","Fred again..","Actual Life 3 (January 1 - September 9 2022)","bop","Playlist","GBAHS2201027"
"Kelly (end of a nightmare)","Fred again..","Actual Life 3 (January 1 - September 9 2022)","bop","Playlist","GBAHS2201034"
"Hannah (the sun)","Fred again..","Actual Life 2 (February 2 - October 15 2021)","bop","Playlist","GBAHS2100700"
"Admit It (u dont want 2)","Fred again..","USB","bop","Playlist","GBAHS2200050"
"Tanya (maybe life)","Fred again..","Actual Life 2 (February 2 - October 15 2021)","bop","Playlist","GBAHS2101343"
"i saw you","Fred again..","ten days","bop","Playlist","GBAHS2400518"
"Cmon","Fred again..","Secret Life","bop","Playlist","GBXNG2355008"
"I Saw You","Fred again..","Secret Life","bop","Playlist","GBXNG2355001"
"Homies","Fred again..","Hannah (the sun)","bop","Playlist","GBAHS2101127"
"Crossroads","Nia Archives","Headz Gone West","bop","Playlist","FR2X42183642"
"Dance Yrself Clean","LCD Soundsystem","This Is Happening","bop","Playlist","US4GE1000019"
"I Ain't Got Time!","Tyler, The Creator","Flower Boy","bop","Playlist","USQX91701280"
"squabble up","Kendrick Lamar","GNX","bop","Playlist","USUG12408494"
"Catch Me","Apashe","Antagonist","bop","Playlist","CA5KR2402361"
"SOUL ON FIRE","ATLiens","LEAVING THE WORLD BEHIND","bop","Playlist","QMBZ92495993"
"Kashmir","Marcin","Kashmir","bop","Playlist","USSM12101128"
"inhuman","ISOxo","inhuman","bop","Playlist","CA5KR2286840"
"Wanna Be Loved","Joey Bada$$","2000","ups","Playlist","USQX92203087"
"Stars","JID","The Forever Story","ups","Playlist","USUM72214827"
"Forbes","Borgore","Keep It Sexy - EP","ups","Playlist","USA2P1504140"
"Red Dot Music","Mac Miller","Watching Movies with the Sound Off","ups","Playlist","USQY51374458"
"Dedicate","Lil Wayne","Tha Carter V","ups","Playlist","USUG11802104"
"Ghost of Hammurabi","Killah Priest","Lord Sun Heavy Mental 1.1","ups","Playlist","TCAFL2108438"
"Soundclash","Flosstradamus","HDYNATION RADIO","ups","Playlist","USUS11203214"
"Roll Up (Bauuer Remix)","Flosstradamus","Fool's Gold Clubhouse Vol. 2","ups","Playlist","QMSDU1200100"
"PRIDE.","Kendrick Lamar","DAMN. COLLECTORS EDITION.","ups","Playlist","USUM71703084"
"Rowdy","MEMBA","Rowdy","ups","Playlist","QM24S1927752"
"Breathe Deeper (Lil Yachty Remix)","Tame Impala","Breathe Deeper (Lil Yachty Remix)","ups","Playlist","AUUM72100307"
"Lambo","Deniro Farrar","Lambo","ups","Playlist","ZZOPM2110016"
"Dirty Vibe (with Diplo, G-Dragon, and CL) [Jack Beats Re-work]","Skrillex","Dirty Vibe (Remixes)","ups","Playlist","USAT21405313"
"Used 2","Lil Wayne","Tha Carter V","ups","Playlist","USUG11802124"
"654","MEMBA","PHASE III","ups","Playlist","QM24S2103583"
"Slide","Calvin Harris","Slide","ups","Playlist","GBARL1700262"
"Holy","Lil Wayne","Tha Carter V (Deluxe)","ups","Playlist","USUG11802162"
"Ghost [Major Lazer Remix]","With You.","Ghost (Major Lazer Remix)","ups","Playlist","USAT21600885"
"Just So You Remember","Pusha T","It's Almost Dry: Ye vs. Pharrell","ups","Playlist","USUM72203817"
"TO THE MOON","JNR CHOI","TO THE MOON","ups","Playlist","USSM12200531"
"Will Calls (Diplo Remix)","Grizzly Bear","Will Calls (Diplo Remix)","ups","Playlist","GBBPW2401144"
"35.31","Childish Gambino","3.15.20","ups","Playlist","USRC12000892"
"Will Calls (Marfa Demo)","Grizzly Bear","Shields: Expanded","ups","Playlist","GBBPW1300143"
"Algorhythm","Childish Gambino","3.15.20","ups","Playlist","USRC12000886"
"The Heart Part 5","Kendrick Lamar","The Heart Part 5","ups","Playlist","USUM72208318"
"United In Grief","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208961"
"N95","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208963"
"Worldwide Steppers","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208960"
"Die Hard","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208965"
"Father Time","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208968"
"Rich (Interlude)","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208970"
"Rich Spirit","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208971"
"We Cry Together","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208973"
"Purple Hearts","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208975"
"Count Me Out","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208980"
"Crown","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208979"
"Silent Hill","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208981"
"Savior (Interlude)","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208982"
"Savior","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208978"
"Auntie Diaries","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208989"
"Mr. Morale","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208990"
"Mother I Sober","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208991"
"Mirror","Kendrick Lamar","Mr. Morale & The Big Steppers","ups","Playlist","USUM72208995"
"Alive (Nightmare)","Kid Cudi","Man On The Moon: The End Of Day","ups","Playlist","USUM70981728"
"Lifetime","Swedish House Mafia","Paradise Again","ups","Playlist","USUG12103398"
"Frankenstein","Swedish House Mafia","Paradise Again","ups","Playlist","USUG12202135"
"Sorry 4 The Wait","Lil Wayne","Sorry 4 The Wait","ups","Playlist","USUG12106458"
"Plain Jane","A$AP Ferg","Still Striving","ups","Playlist","USRC11701803"
"When A Fire Starts To Burn","Disclosure","Settle (Deluxe)","ups","Playlist","GBUM71302618"
"Easy","Son Lux","Lanterns","ups","Playlist","USJZA1312604"
"Easy (Switch Screens)","Son Lux","Alternate Worlds","ups","Playlist","USJZA1413902"
"Cross Me","Ed Sheeran","No.6 Collaborations Project","ups","Playlist","GBAHS1900715"
"The Dark","Thrice","Palms","ups","Playlist","USEP41829003"
"When the Sun Rises","Stop Light Observations","Radiation","ups","Playlist","USDHM1307666"
"Big Lost (Eprom Remix)","Diplo","F10RIDA","ups","Playlist","GBCFB1405920"
"Voodoo Blues","Hoyt Axton","Saturday's Child","ups","Playlist","QM6MZ2020249"
"Navajo","Masego","Navajo","ups","Playlist","QM24S1702110"
"Original Don","Major Lazer","Original Don","ups","Playlist","USCJ81100715"
"Not Today","Chill Bump","Ego Trip","ups","Playlist","FR9W11413279"
"2young","Stop Light Observations","2young","ups","Playlist","TCADW1882433"
"Fucked Up Day","Yelawolf","Sometimes Y","ups","Playlist","QZTVM2111391"
"Homeward Bound","Yelawolf","Mud Mouth","ups","Playlist","QZHZ32128927"
"Famous","Kanye West","The Life Of Pablo","ups","Playlist","USUM71603020"
"Facts (Charlie Heat Version)","Kanye West","The Life Of Pablo","ups","Playlist","USUM71603086"
"Highlights","Kanye West","The Life Of Pablo","ups","Playlist","USUM71603074"
"Waves","Kanye West","The Life Of Pablo","ups","Playlist","USUM71603079"
"Closed On Sunday","Kanye West","JESUS IS KING","ups","Playlist","USUM71920461"
"Follow God","Kanye West","JESUS IS KING","ups","Playlist","USUM71920463"
"Selah","Kanye West","JESUS IS KING","ups","Playlist","USUM71920452"
"Use This Gospel","Kanye West","JESUS IS KING","ups","Playlist","USUM71920468"
"Come to Life","Kanye West","Donda","ups","Playlist","USUM72116280"
"Keep My Spirit Alive","Kanye West","Donda","ups","Playlist","USUM72118393"
"Remote Control","Kanye West","Donda","ups","Playlist","USUM72116290"
